Time stamp,BPM,Angle,Reaction Time
16/03/2020 11:56:24,Round 0 Start


16/03/2020 11:56:24,Round 0 Start


16/03/2020 11:56:24,Round 0 Start


16/03/2020 11:56:24,Round 0 Start


16/03/2020 11:56:24,Round 0 Start


16/03/2020 11:56:24,Round 0 Start


16/03/2020 11:56:24,Round 0 Start


16/03/2020 11:56:24,Round 0 Start


16/03/2020 11:56:24,Round 0 Start


16/03/2020 11:56:24,Round 0 Start


16/03/2020 11:56:24,Round 0 Start


16/03/2020 11:56:24,Round 0 Start


16/03/2020 11:56:24,Round 0 Start


16/03/2020 11:56:24,Round 0 Start


16/03/2020 11:56:24,Round 0 Start


16/03/2020 11:56:24,Round 0 Start


16/03/2020 11:56:24,Round 0 Start


16/03/2020 11:56:24,Round 0 Start


16/03/2020 11:56:24,Round 0 Start


16/03/2020 11:56:24,Round 0 Start


16/03/2020 11:56:24,Round 0 Start


16/03/2020 11:56:25,Round 0 Start


16/03/2020 11:56:25,Round 0 Start


16/03/2020 11:56:25,Round 0 Start


16/03/2020 11:56:25,Round 0 Start


16/03/2020 11:56:25,Round 0 Start


16/03/2020 11:56:25,Round 0 Start


16/03/2020 11:56:25,Round 0 Start


16/03/2020 11:56:25,Round 0 Start


16/03/2020 11:56:25,Round 0 Start


16/03/2020 11:56:25,Round 0 Start


16/03/2020 11:56:25,Round 0 Start


16/03/2020 11:56:25,Round 0 Start


16/03/2020 11:56:25,Round 0 Start


16/03/2020 11:56:25,Round 0 Start


16/03/2020 11:56:25,Round 0 Start


16/03/2020 11:56:25,Round 0 Start


16/03/2020 11:56:25,Round 0 Start


16/03/2020 11:56:25,Round 0 Start


16/03/2020 11:56:25,Round 0 Start


16/03/2020 11:56:25,Round 0 Start


16/03/2020 11:56:25,Round 0 Start


16/03/2020 11:56:25,Round 0 Start


16/03/2020 11:56:25,Round 0 Start


16/03/2020 11:56:25,Round 0 Start


16/03/2020 11:56:25,Round 0 Start


16/03/2020 11:56:25,Round 0 Start


16/03/2020 11:56:25,Round 0 Start


16/03/2020 11:56:25,Round 0 Start


16/03/2020 11:56:25,Round 0 Start


16/03/2020 11:56:25,Round 0 Start


16/03/2020 11:56:25,Round 0 Start


16/03/2020 11:56:25,Round 0 Start


16/03/2020 11:56:26,Round 0 Start


16/03/2020 11:56:26,Round 0 Start


16/03/2020 11:56:26,Round 0 Start


16/03/2020 11:56:26,Round 0 Start


16/03/2020 11:56:26,Round 0 Start


16/03/2020 11:56:26,Round 0 Start


16/03/2020 11:56:26,Round 0 Start


16/03/2020 11:56:26,Round 0 Start


16/03/2020 11:56:26,Round 0 Start


16/03/2020 11:56:26,Round 0 Start


16/03/2020 11:56:26,Round 0 Start


16/03/2020 11:56:26,Round 0 Start


16/03/2020 11:56:26,Round 0 Start


16/03/2020 11:56:26,Round 0 Start


16/03/2020 11:56:26,Round 0 Start


16/03/2020 11:56:26,Round 0 Start


16/03/2020 11:56:26,Round 0 Start


16/03/2020 11:56:26,Round 0 Start


16/03/2020 11:56:26,Round 0 Start


16/03/2020 11:56:26,Round 0 Start


16/03/2020 11:56:26,Round 0 Start


16/03/2020 11:56:26,Round 0 Start


16/03/2020 11:56:26,Round 0 Start


16/03/2020 11:56:26,Round 0 Start


16/03/2020 11:56:26,Round 0 Start


16/03/2020 11:56:26,Round 0 Start


16/03/2020 11:56:26,Round 0 Start


16/03/2020 11:56:26,Round 0 Start


16/03/2020 11:56:26,Round 0 Start


16/03/2020 11:56:26,Round 0 Start


16/03/2020 11:56:26,Round 0 Start


16/03/2020 11:56:27,Round 0 Start


16/03/2020 11:56:27,Round 0 Start


16/03/2020 11:56:27,Round 0 Start


16/03/2020 11:56:27,Round 0 Start


16/03/2020 11:56:27,Round 0 Start


16/03/2020 11:56:27,Round 0 Start


16/03/2020 11:56:27,Round 0 Start


16/03/2020 11:56:27,Round 0 Start


16/03/2020 11:56:27,Round 0 Start


16/03/2020 11:56:27,Round 0 Start


16/03/2020 11:56:27,Round 0 Start


16/03/2020 11:56:27,Round 0 Start


16/03/2020 11:56:27,Round 0 Start


16/03/2020 11:56:27,Round 0 Start

16/03/2020 11:57:05,0,0
16/03/2020 11:57:05,0,0
16/03/2020 11:57:06,0,0
16/03/2020 11:57:06,0,0
16/03/2020 11:57:06,0,0
16/03/2020 11:57:06,0,0
16/03/2020 11:57:06,0,0
16/03/2020 11:57:06,0,0
16/03/2020 11:57:07,0,0
16/03/2020 11:57:07,0,0
16/03/2020 11:57:07,0,0
16/03/2020 11:57:07,0,0
16/03/2020 11:57:07,0,0
16/03/2020 11:57:07,0,0
16/03/2020 11:57:08,0,0
16/03/2020 11:57:08,0,0
16/03/2020 11:57:09,0,0
16/03/2020 11:57:10,0,0
16/03/2020 11:57:11,0,0

16/03/2020 11:57:13,Round 0 Start

16/03/2020 11:57:13,0,0
16/03/2020 11:57:15,0,0
16/03/2020 11:57:16,0,0
16/03/2020 11:57:17,0,0
16/03/2020 11:57:17,0,0
16/03/2020 11:57:19,0,0
16/03/2020 11:57:20,0,0
16/03/2020 11:57:20,0,0
16/03/2020 11:57:22,0,0

16/03/2020 11:57:22,Round 0 Over

16/03/2020 11:57:24,0,0
16/03/2020 11:57:25,0,0
16/03/2020 11:57:26,0,0

15/06/2020 12:12:28,Round 1 Start


15/06/2020 12:14:32,Round 1 Start


15/06/2020 12:14:49,Round 1 Start


15/06/2020 12:15:28,Round 1 Start


15/06/2020 12:17:34,Round 1 Start


15/06/2020 12:17:39,Round 1 Start


15/06/2020 12:17:40,Round 1 Start


15/06/2020 12:20:37,Round 1 Start


15/06/2020 12:26:01,Round 1 Start


15/06/2020 12:26:11,Round 1 Start


15/06/2020 12:26:35,Round 1 Start


15/06/2020 12:29:35,Round 1 Over


15/06/2020 13:11:32,Round 1 Start


15/06/2020 13:12:49,Round 1 Start


15/06/2020 13:13:10,Round 1 Start


16/06/2020 10:21:34,Round 1 Start


16/06/2020 10:24:24,Round 1 Start


16/06/2020 10:28:11,Round 1 Start


16/06/2020 10:31:25,Round 1 Start


16/06/2020 10:32:21,Round 1 Start


16/06/2020 10:33:09,Round 1 Start


